alfalfa,virginicus,Psydrax,alfalfa,,,,,,,,,,oxysporum
Medicago,Pouteria,odorata,Medicago,,,,,,,,,,cucurbitacearumFusarium
sativa,sandwicensis,alfalfa,sativa,,,,,,,,,,oxysporum
annual,alahe,Medicago,annual,,,,,,,,,,cyclaminisFusarium
ryegrass,Canthium,sativa,ryegrass,,,,,,,,,,oxysporum
Lolium,ordoratum,annual,Lolium,,,,,,,,,,dianthiFusarium
multiflorum,Psydrax,ryegrass,multiflorum,,,,,,,,,,oxysporum
areca,odorata,Lolium,areca,,,,,,,,,,gladioliFusarium
palm,alfalfa,multiflorum,palm,,,,,,,,,,oxysporum
Chrysalidocarpus,Medicago,areca,Chrysalidocarpus,,,,,,,,,,koaeFusarium
letuscens,sativa,palm,letuscens,,,,,,,,,,oxysporum
Australian,annual,Chrysalidocarpus,Australian,,,,,,,,,,lycopersiciFusarium
bushcherry,ryegrass,letuscens,bushcherry,,,,,,,,,,oxysporum
Syzygium,Lolium,Australian,Syzygium,,,,,,,,,,medicaginisFusarium
paniculatum,multiflorum,bushcherry,paniculatum,,,,,,,,,,oxysporum
Eugenia,areca,Syzygium,Eugenia,,,,,,,,,,nicotianaeFusarium
myrtifolia,palm,paniculatum,myrtifolia,,,,,,,,,,oxysporum
Australian,Chrysalidocarpus,Eugenia,Australian,,,,,,,,,,niveumFusarium
saltbush,letuscens,myrtifolia,saltbush,,,,,,,,,,oxysporum
Atriplex,Australian,Australian,Atriplex,,,,,,,,,,phaseoliFusarium
semibaccata,bushcherry,saltbush,semibaccata,,,,,,,,,,oxysporum
avocado,Syzygium,Atriplex,avocado,,,,,,,,,,pisiFusarium
Persea,paniculatum,semibaccata,Persea,,,,,,,,,,oxysporum
americana,Eugenia,avocado,americana,,,,,,,,,,radicis-lycopersiciFusarium
kava,myrtifolia,Persea,kava,,,,,,,,,,oxysporum
sakau,Australian,americana,sakau,,,,,,,,,,vasinfectumFusarium
Piper,saltbush,kava,Piper,,,,,,,,,,pallidoroseum
methysticum,Atriplex,sakau,methysticum,,,,,,,,,,Fusarium
aweoweo,semibaccata,Piper,aweoweo,,,,,,,,,,palustre
Chenopodium,avocado,methysticum,Chenopodium,,,,,,,,,,Fusarium
oahuense,Persea,aweoweo,oahuense,,,,,,,,,,poae
bamboo,americana,Chenopodium,bamboo,,,,,,,,,,Fusarium
Bambusa,kava,oahuense,Bambusa,,,,,,,,,,proliferatum
barnyardgrass,sakau,bamboo,barnyardgrass,,,,,,,,,,Fusarium
Echinochloa,Piper,Bambusa,Echinochloa,,,,,,,,,,pseudograminearum
crusgalli,methysticum,barnyardgrass,crusgalli,,,,,,,,,,Fusarium
Baron,aweoweo,Echinochloa,Baron,,,,,,,,,,semitectum
grass,Chenopodium,crusgalli,grass,,,,,,,,,,Fusarium
paddlegrass,oahuense,Baron,paddlegrass,,,,,,,,,,solani
padil,bamboo,grass,padil,,,,,,,,,,Fusarium
Ischaemum,Bambusa,paddlegrass,Ischaemum,,,,,,,,,,solani
polystachyum,barnyardgrass,padil,polystachyum,,,,,,,,,,cucurbitaeFusarium
Ischaemum,Echinochloa,Ischaemum,Ischaemum,,,,,,,,,,solani
digitatum,crusgalli,polystachyum,digitatum,,,,,,,,,,phaseoliFusarium
beach,Baron,Ischaemum,beach,,,,,,,,,,sporotrichioides
heliotrope,grass,digitatum,heliotrope,,,,,,,,,,Fusarium
hunig,paddlegrass,beach,hunig,,,,,,,,,,subglutinans
Tournefortia,padil,heliotrope,Tournefortia,,,,,,,,,,Fusarium
argentea,Ischaemum,hunig,argentea,,,,,,,,,,thapsinum
beefsteak,polystachyum,Tournefortia,beefsteak,,,,,,,,,,Fusarium
Acalypha,Ischaemum,argentea,Acalypha,,,,,,,,,,virguliforme
wilkensiana,digitatum,beefsteak,wilkensiana,,,,,,,,,,Fuscoporia
trefoil,beach,Acalypha,trefoil,,,,,,,,,,gilva
Lotus,heliotrope,wilkensiana,Lotus,,,,,,,,,,Fusicoccum
pedunculatus,hunig,trefoil,pedunculatus,,,,,,,,,,aesculi
blue,Tournefortia,Lotus,blue,,,,,,,,,,Fusicoccum
vitex,argentea,pedunculatus,vitex,,,,,,,,,,amygdali
nanulega,beefsteak,blue,nanulega,,,,,,,,,,Fusicoccum
Vitex,Acalypha,vitex,Vitex,,,,,,,,,,putrefaciens
trifolia,wilkensiana,nanulega,trifolia,,,,,,,,,,Gaeumannomyces
variegata,trefoil,Vitex,variegata,,,,,,,,,,cylindrosporus
Bougainvillea,Lotus,trifolia,Bougainvillea,,,,,,,,,,Gaeumannomyces
felila,pedunculatus,variegata,felila,,,,,,,,,,graminis
Bougainvillea,blue,Bougainvillea,Bougainvillea,,,,,,,,,,Gaeumannomyces
spectabilis,vitex,felila,spectabilis,,,,,,,,,,graminis
breadfruit,nanulega,Bougainvillea,breadfruit,,,,,,,,,,avenaeGaeumannomyces
lemai,Vitex,spectabilis,lemai,,,,,,,,,,graminis
Artocarpus,trifolia,breadfruit,Artocarpus,,,,,,,,,,graminisGaeumannomyces
altilis,variegata,lemai,altilis,,,,,,,,,,graminis
bristly,Bougainvillea,Artocarpus,bristly,,,,,,,,,,triticiGanoderma
foxtail,felila,altilis,foxtail,,,,,,,,,,applanatum
Setaria,Bougainvillea,bristly,Setaria,,,,,,,,,,Ganoderma
verticillata,spectabilis,foxtail,verticillata,,,,,,,,,,australe
broadleaf,breadfruit,Setaria,broadleaf,,,,,,,,,,Ganoderma
carpetgrass,lemai,verticillata,carpetgrass,,,,,,,,,,gibbosum
Axonopus,Artocarpus,broadleaf,Axonopus,,,,,,,,,,Ganoderma
compressus,altilis,carpetgrass,compressus,,,,,,,,,,lucidum
bromegrass,bristly,Axonopus,bromegrass,,,,,,,,,,Ganoderma
Bromus,foxtail,compressus,Bromus,,,,,,,,,,oregonense
inermis,Setaria,bromegrass,inermis,,,,,,,,,,Ganoderma
bromegrass,verticillata,Bromus,bromegrass,,,,,,,,,,resinaceum
Bromus,broadleaf,inermis,Bromus,,,,,,,,,,Ganoderma
wildenowii,carpetgrass,bromegrass,wildenowii,,,,,,,,,,tsugae
brushbox,Axonopus,Bromus,brushbox,,,,,,,,,,Geosmithia
Lophostemon,compressus,wildenowii,Lophostemon,,,,,,,,,,morbida
confertus,bromegrass,brushbox,confertus,,,,,,,,,,Geotrichum
Tristania,Bromus,Lophostemon,Tristania,,,,,,,,,,candidum
conferta,inermis,confertus,conferta,,,,,,,,,,Gibberella
buckwheat,bromegrass,Tristania,buckwheat,,,,,,,,,,acuminata
Fagopyrum,Bromus,conferta,Fagopyrum,,,,,,,,,,Gibberella
esculentum,wildenowii,buckwheat,esculentum,,,,,,,,,,baccata
buffelgrass,brushbox,Fagopyrum,buffelgrass,,,,,,,,,,Gibberella
Cenchrus,Lophostemon,esculentum,Cenchrus,,,,,,,,,,fujikuroi
ciliaris,confertus,buffelgrass,ciliaris,,,,,,,,,,Gibberella
Pennisetum,Tristania,Cenchrus,Pennisetum,,,,,,,,,,fujikuroi
ciliare,conferta,ciliaris,ciliare,,,,,,,,,,subglutinansGibberella
cadaga,buckwheat,Pennisetum,cadaga,,,,,,,,,,intricans
Eucalyptus,Fagopyrum,ciliare,Eucalyptus,,,,,,,,,,Gibberella
torreliana,esculentum,cadaga,torreliana,,,,,,,,,,pulicaris
California,buffelgrass,Eucalyptus,California,,,,,,,,,,Gibberella
cypress,Cenchrus,torreliana,cypress,,,,,,,,,,tricincta
Cupressus,ciliaris,California,Cupressus,,,,,,,,,,Gibberella
macrocarpa,Pennisetum,cypress,macrocarpa,,,,,,,,,,zeae
callitris,ciliare,Cupressus,callitris,,,,,,,,,,Gliocephalotrichum
Callitris,cadaga,macrocarpa,Callitris,,,,,,,,,,bulbilium
cape,Eucalyptus,callitris,cape,,,,,,,,,,Gliocephalotrichum
marigold,torreliana,Callitris,marigold,,,,,,,,,,simplex
Dimorphotheca,California,cape,Dimorphotheca,,,,,,,,,,Gliocladium
sinuata,cypress,marigold,sinuata,,,,,,,,,,vermoesenii
carpet,Cupressus,Dimorphotheca,carpet,,,,,,,,,,Gloeocercospora
bugle,macrocarpa,sinuata,bugle,,,,,,,,,,sorghi
Ajuga,callitris,carpet,Ajuga,,,,,,,,,,Gloeocoryneum
reptans,Callitris,bugle,reptans,,,,,,,,,,cinereum
centipedegrass,cape,Ajuga,centipedegrass,,,,,,,,,,Gloeodes
Eremochloa,marigold,reptans,Eremochloa,,,,,,,,,,pomigena
ophiuroides,Dimorphotheca,centipedegrass,ophiuroides,,,,,,,,,,Gloeophyllum
cereal,sinuata,Eremochloa,cereal,,,,,,,,,,sepiarium
Secale,carpet,ophiuroides,Secale,,,,,,,,,,Gloeoporus
cereale,bugle,cereal,cereale,,,,,,,,,,dichrous
Chinese,Ajuga,Secale,Chinese,,,,,,,,,,Gloeosporium
Cunninghamia,reptans,cereale,Cunninghamia,,,,,,,,,,apocryptum
lanceolata,centipedegrass,Chinese,lanceolata,,,,,,,,,,Gloeosporium
coconut,Eremochloa,Cunninghamia,coconut,,,,,,,,,,minus
lius,ophiuroides,lanceolata,lius,,,,,,,,,,Gloeosporium
niyog,cereal,coconut,niyog,,,,,,,,,,musarum
nizok,Secale,lius,nizok,,,,,,,,,,Gloeosporium
Cocos,cereale,niyog,Cocos,,,,,,,,,,weirianum
nucifera,Chinese,nizok,nucifera,,,,,,,,,,Glomerella
colpachi,Cunninghamia,Cocos,colpachi,,,,,,,,,,graminicola
croton,lanceolata,nucifera,croton,,,,,,,,,,Gnomonia
Croton,coconut,colpachi,Croton,,,,,,,,,,comari
reflexifolius,lius,croton,reflexifolius,,,,,,,,,,Gnomonia
common,niyog,Croton,common,,,,,,,,,,intermedia
Bermudagrass,nizok,reflexifolius,Bermudagrass,,,,,,,,,,Gnomonia
Cynodon,Cocos,common,Cynodon,,,,,,,,,,leptostyla
dactylon,nucifera,Bermudagrass,dactylon,,,,,,,,,,Gnomoniella
Cook,colpachi,Cynodon,Cook,,,,,,,,,,fraxini
pine,croton,dactylon,pine,,,,,,,,,,Godronia
Araucaria,Croton,Cook,Araucaria,,,,,,,,,,cassandrae
columnaris,reflexifolius,pine,columnaris,,,,,,,,,,Golovinomyces
corn,common,Araucaria,corn,,,,,,,,,,cichoracearum
mays,Bermudagrass,columnaris,mays,,,,,,,,,,Graphiola
cowpea,Cynodon,corn,cowpea,,,,,,,,,,phoenicis
Vigna,dactylon,mays,Vigna,,,,,,,,,,Grifola
unguiculata,Cook,cowpea,unguiculata,,,,,,,,,,frondosa
croton,pine,Vigna,croton,,,,,,,,,,Grovesiella
Codium,Araucaria,unguiculata,Codium,,,,,,,,,,abieticola
variegatum,columnaris,croton,variegatum,,,,,,,,,,Grovesinia
lily,corn,Codium,lily,,,,,,,,,,pyramidalis
Hemerocallis,mays,variegatum,Hemerocallis,,,,,,,,,,Guignardia
aurantiaca,cowpea,lily,aurantiaca,,,,,,,,,,aesculi
dichondra,Vigna,Hemerocallis,dichondra,,,,,,,,,,Guignardia
Dichondra,unguiculata,aurantiaca,Dichondra,,,,,,,,,,bidwellii
repens,croton,dichondra,repens,,,,,,,,,,Guignardia
digitgrass,Codium,Dichondra,digitgrass,,,,,,,,,,musae
Digitaria,variegatum,repens,Digitaria,,,,,,,,,,Guignardia
eriantha,lily,digitgrass,eriantha,,,,,,,,,,philoprina
Pangola,Hemerocallis,Digitaria,Pangola,,,,,,,,,,Gymnoconia
digitgrass,aurantiaca,eriantha,digitgrass,,,,,,,,,,nitens
Digitaria,dichondra,Pangola,Digitaria,,,,,,,,,,Gymnosporangium
eriantha,Dichondra,digitgrass,eriantha,,,,,,,,,,bethelii
Transvala,repens,Digitaria,Transvala,,,,,,,,,,Gymnosporangium
dracaena,digitgrass,eriantha,dracaena,,,,,,,,,,clavipes
Dracaena,Digitaria,Transvala,Dracaena,,,,,,,,,,Gymnosporangium
fragans,eriantha,dracaena,fragans,,,,,,,,,,confusum
Dunn,Pangola,Dracaena,Dunn,,,,,,,,,,Gymnosporangium
eucalyptus,digitgrass,fragans,eucalyptus,,,,,,,,,,cornutum
Eucalyptus,Digitaria,Dunn,Eucalyptus,,,,,,,,,,Gymnosporangium
dunnii,eriantha,eucalyptus,dunnii,,,,,,,,,,effusum
dwarf,Transvala,Eucalyptus,dwarf,,,,,,,,,,Gymnosporangium
brassaia,dracaena,dunnii,brassaia,,,,,,,,,,globosum
Schfflera,Dracaena,dwarf,Schfflera,,,,,,,,,,Gymnosporangium
arboricola,fragans,brassaia,arboricola,,,,,,,,,,inconspicuum
dwarf,Dunn,Schfflera,dwarf,,,,,,,,,,Gymnosporangium
Brazilian,eucalyptus,arboricola,Brazilian,,,,,,,,,,juniperi-virginianae
banana,Eucalyptus,dwarf,banana,,,,,,,,,,Gymnosporangium
Musa,dunnii,Brazilian,Musa,,,,,,,,,,libocedri
Santa,dwarf,banana,Santa,,,,,,,,,,Gymnosporangium
Catarina,brassaia,Musa,Catarina,,,,,,,,,,nelsonii
Prata,Schfflera,Santa,Prata,,,,,,,,,,Gymnosporangium
dwarf,arboricola,Catarina,dwarf,,,,,,,,,,nidus-avis
coconut,dwarf,Prata,coconut,,,,,,,,,,Harpophora
lius,Brazilian,dwarf,lius,,,,,,,,,,graminicola
niyog,banana,coconut,niyog,,,,,,,,,,Helicobasidium
nizok,Musa,lius,nizok,,,,,,,,,,brebissonii
Cocos,Santa,niyog,Cocos,,,,,,,,,,Helminthosporium
nucifera,Catarina,nizok,nucifera,,,,,,,,,,solani
emoloa,Prata,Cocos,emoloa,,,,,,,,,,Hemiphacidium
kawelu,dwarf,nucifera,kawelu,,,,,,,,,,planum
lovegrass,coconut,emoloa,lovegrass,,,,,,,,,,Hericium
Eragrostis,lius,kawelu,Eragrostis,,,,,,,,,,americanum
variabilis,niyog,lovegrass,variabilis,,,,,,,,,,Hericium
FALSE,nizok,Eragrostis,FALSE,,,,,,,,,,coralloides
kamani,Cocos,variabilis,kamani,,,,,,,,,,Hericium
talie,nucifera,FALSE,talie,,,,,,,,,,erinaceus
talisai,emoloa,kamani,talisai,,,,,,,,,,Herpotrichia
miich,kawelu,talie,miich,,,,,,,,,,juniperi
tropical,lovegrass,talisai,tropical,,,,,,,,,,Heterobasidion
almond,Eragrostis,miich,almond,,,,,,,,,,annosum
Terminalia,variabilis,tropical,Terminalia,,,,,,,,,,Heterobasidion
catappa,FALSE,almond,catappa,,,,,,,,,,irregulare
ferntree,kamani,Terminalia,ferntree,,,,,,,,,,Heterobasidion
Filicium,talie,catappa,Filicium,,,,,,,,,,occidentale
decipiens,talisai,ferntree,decipiens,,,,,,,,,,Hypodermella
fishtail,miich,Filicium,fishtail,,,,,,,,,,laricis
palm,tropical,decipiens,palm,,,,,,,,,,Inonotus
Caryota,almond,fishtail,Caryota,,,,,,,,,,circinatus
mitis,Terminalia,palm,mitis,,,,,,,,,,Inonotus
forage,catappa,Caryota,forage,,,,,,,,,,dryadeus
peanut,ferntree,mitis,peanut,,,,,,,,,,Inonotus
Arachis,Filicium,forage,Arachis,,,,,,,,,,obliquus
glabrata,decipiens,peanut,glabrata,,,,,,,,,,Inonotus
forage,fishtail,Arachis,forage,,,,,,,,,,rheades
peanut,palm,glabrata,peanut,,,,,,,,,,Insolibasidium
Arachis,Caryota,forage,Arachis,,,,,,,,,,deformans
pintoi,mitis,peanut,pintoi,,,,,,,,,,Irpex
Amarillo,forage,Arachis,Amarillo,,,,,,,,,,lacteus
forage,peanut,pintoi,forage,,,,,,,,,,Isthmiella
sorghum,Arachis,Amarillo,sorghum,,,,,,,,,,abietis
hybrid,glabrata,forage,hybrid,,,,,,,,,,Itersonilia
Sorghum,forage,sorghum,Sorghum,,,,,,,,,,perplexans
bicolor,peanut,hybrid,bicolor,,,,,,,,,,Kabatiella
giant,Arachis,Sorghum,giant,,,,,,,,,,apocrypta
Bermudagrass,pintoi,bicolor,Bermudagrass,,,,,,,,,,Kabatiella
Cynodon,Amarillo,giant,Cynodon,,,,,,,,,,zeae
dactylon,forage,Bermudagrass,dactylon,,,,,,,,,,Kabatina
gliricidia,sorghum,Cynodon,gliricidia,,,,,,,,,,juniperi
madre,hybrid,dactylon,madre,,,,,,,,,,Khuskia
cacao,Sorghum,gliricidia,cacao,,,,,,,,,,oryzae
Gliricidia,bicolor,madre,Gliricidia,,,,,,,,,,Kretzschmaria
sepium,giant,cacao,sepium,,,,,,,,,,clavus
green,Bermudagrass,Gliricidia,green,,,,,,,,,,Kweilingia
panicgrass,Cynodon,sepium,panicgrass,,,,,,,,,,divina
Urochloa,dactylon,green,Urochloa,,,,,,,,,,Labyrinthula
maxima,gliricidia,panicgrass,maxima,,,,,,,,,,terrestris
Panicum,madre,Urochloa,Panicum,,,,,,,,,,Laetiporus
maximum,cacao,maxima,maximum,,,,,,,,,,huroniensis
trichoglume,Gliricidia,Panicum,trichoglume,,,,,,,,,,Laetiporus
guineagrass,sepium,maximum,guineagrass,,,,,,,,,,persicinus
Urochloa,green,trichoglume,Urochloa,,,,,,,,,,Laetiporus
maxima,panicgrass,guineagrass,maxima,,,,,,,,,,sulphureus
Panicum,Urochloa,Urochloa,Panicum,,,,,,,,,,Laetisaria
maximum,maxima,maxima,maximum,,,,,,,,,,arvalis
hala,Panicum,Panicum,hala,,,,,,,,,,Laetisaria
ongor,maximum,maximum,ongor,,,,,,,,,,fuciformis
fasa,trichoglume,hala,fasa,,,,,,,,,,Laricifomes
Pandanus,guineagrass,ongor,Pandanus,,,,,,,,,,officinalis
tectorius,Urochloa,fasa,tectorius,,,,,,,,,,Lasiodiplodia
hapu,maxima,Pandanus,hapu,,,,,,,,,,theobromae
tree,Panicum,tectorius,tree,,,,,,,,,,Laxitextum
fern,maximum,hapu,fern,,,,,,,,,,bicolor
Cibotium,hala,tree,Cibotium,,,,,,,,,,Lentinus
menziesii,ongor,fern,menziesii,,,,,,,,,,strigosus
heen,fasa,Cibotium,heen,,,,,,,,,,Lepista
naran,Pandanus,menziesii,naran,,,,,,,,,,nuda
seedy,tectorius,heen,seedy,,,,,,,,,,Lepteutypa
tangerine,hapu,naran,tangerine,,,,,,,,,,cupressi
Citrus,tree,seedy,Citrus,,,,,,,,,,Leptographium
lycopersicaeformis,fern,tangerine,lycopersicaeformis,,,,,,,,,,procerum
hetero,Cibotium,Citrus,hetero,,,,,,,,,,Leptographium
Desmodium,menziesii,lycopersicaeformis,Desmodium,,,,,,,,,,terebrantis
heterophyllum,heen,hetero,heterophyllum,,,,,,,,,,Leptosphaeria
hibiscus,naran,Desmodium,hibiscus,,,,,,,,,,biglobosa
Chinese,seedy,heterophyllum,Chinese,,,,,,,,,,Leptosphaeria
aute,tangerine,hibiscus,aute,,,,,,,,,,coniothyrium
flores,Citrus,Chinese,flores,,,,,,,,,,Leptosphaeria
rosa,lycopersicaeformis,aute,rosa,,,,,,,,,,maculans
Hibicus,hetero,flores,Hibicus,,,,,,,,,,Leptosphaeria
rosasinensis,Desmodium,rosa,rosasinensis,,,,,,,,,,pratensis
Ifit,heterophyllum,Hibicus,Ifit,,,,,,,,,,Leptosphaerulina
ifil,hibiscus,rosasinensis,ifil,,,,,,,,,,argentinensis
ipil,Chinese,Ifit,ipil,,,,,,,,,,Leptosphaerulina
ifilele,aute,ifil,ifilele,,,,,,,,,,australis
dort,flores,ipil,dort,,,,,,,,,,Leptosphaerulina
choyo,rosa,ifilele,choyo,,,,,,,,,,crassiasca
kubok,Hibicus,dort,kubok,,,,,,,,,,Leptosphaerulina
kuren,rosasinensis,choyo,kuren,,,,,,,,,,trifolii
Intsia,Ifit,kubok,Intsia,,,,,,,,,,Leptothyrium
bijuga,ifil,kuren,bijuga,,,,,,,,,,pseudotsugae
ilima,ipil,Intsia,ilima,,,,,,,,,,Leptotrochila
Sida,ifilele,bijuga,Sida,,,,,,,,,,medicaginis
fallax,dort,ilima,fallax,,,,,,,,,,Leucostoma
ilima,choyo,Sida,ilima,,,,,,,,,,kunzei
papa,kubok,fallax,papa,,,,,,,,,,Leucostoma
Sida,kuren,ilima,Sida,,,,,,,,,,persoonii
fallax,Intsia,papa,fallax,,,,,,,,,,Leveillula
intortum,bijuga,Sida,intortum,,,,,,,,,,taurica
desmodium,ilima,fallax,desmodium,,,,,,,,,,Limonomyces
Desmodium,Sida,intortum,Desmodium,,,,,,,,,,roseipellis
intortum,fallax,desmodium,intortum,,,,,,,,,,Linospora
Desmodium,ilima,Desmodium,Desmodium,,,,,,,,,,tetraspora
aparines,papa,intortum,aparines,,,,,,,,,,Lirula
ironwood,Sida,Desmodium,ironwood,,,,,,,,,,abietis-concoloris
gagu,fallax,aparines,gagu,,,,,,,,,,Lirula
laash,intortum,ironwood,laash,,,,,,,,,,macrospora
ngas,desmodium,gagu,ngas,,,,,,,,,,Lirula
mejinoki,Desmodium,laash,mejinoki,,,,,,,,,,mirabilis
weeku,intortum,ngas,weeku,,,,,,,,,,Lophodermella
Casuarina,Desmodium,mejinoki,Casuarina,,,,,,,,,,concolor
equisetifolia,aparines,weeku,equisetifolia,,,,,,,,,,Lophodermella
Italian,ironwood,Casuarina,Italian,,,,,,,,,,montivaga
cypress,gagu,equisetifolia,cypress,,,,,,,,,,Lophodermella
Cupressus,laash,Italian,Cupressus,,,,,,,,,,morbida
sempervirons,ngas,cypress,sempervirons,,,,,,,,,,Lophodermium
jackfruit,mejinoki,Cupressus,jackfruit,,,,,,,,,,decorum
Artocarpus,weeku,sempervirons,Artocarpus,,,,,,,,,,Lophodermium
hetrophyllum,Casuarina,jackfruit,hetrophyllum,,,,,,,,,,juniperinum
Japanese,equisetifolia,Artocarpus,Japanese,,,,,,,,,,Lophodermium
sugi,Italian,hetrophyllum,sugi,,,,,,,,,,oxycocci
pine,cypress,Japanese,pine,,,,,,,,,,Lophodermium
Cryptomaria,Cupressus,sugi,Cryptomaria,,,,,,,,,,piceae
japonica,sempervirons,pine,japonica,,,,,,,,,,Lophodermium
jobs,jackfruit,Cryptomaria,jobs,,,,,,,,,,pinastri
tears,Artocarpus,japonica,tears,,,,,,,,,,Lophodermium
Coix,hetrophyllum,jobs,Coix,,,,,,,,,,seditiosum
lachryma,Japanese,tears,lachryma,,,,,,,,,,Lophodermium
jungle,sugi,Coix,jungle,,,,,,,,,,versicolor
rice,pine,lachryma,rice,,,,,,,,,,Lophomerum
Echinochloa,Cryptomaria,jungle,Echinochloa,,,,,,,,,,autumnale
colona,japonica,rice,colona,,,,,,,,,,Macalpinomyces
kamani,jobs,Echinochloa,kamani,,,,,,,,,,neglectus
daok,tears,colona,daok,,,,,,,,,,Macrophomina
fetau,Coix,kamani,fetau,,,,,,,,,,phaseolina
btaches,lachryma,daok,btaches,,,,,,,,,,Magnaporthe
biyuch,jungle,fetau,biyuch,,,,,,,,,,grisea
isou,rice,btaches,isou,,,,,,,,,,Magnaporthe
lueg,Echinochloa,biyuch,lueg,,,,,,,,,,poae
rakich,colona,isou,rakich,,,,,,,,,,Marasmius
Calophyllum,kamani,lueg,Calophyllum,,,,,,,,,,inoderma
inophyllum,daok,rakich,inophyllum,,,,,,,,,,Marssonina
kamole,fetau,Calophyllum,kamole,,,,,,,,,,populi
smartweed,btaches,inophyllum,smartweed,,,,,,,,,,Marssonina
Polygonum,biyuch,kamole,Polygonum,,,,,,,,,,tremulae
minus,isou,smartweed,minus,,,,,,,,,,Melampsora
procerum,lueg,Polygonum,procerum,,,,,,,,,,abietis-canadensis
Acacia,rakich,minus,Acacia,,,,,,,,,,Melampsora
koai,Calophyllum,procerum,koai,,,,,,,,,,abietis-capraearum
Acacia,inophyllum,Acacia,Acacia,,,,,,,,,,Melampsora
koaia,kamole,koai,koaia,,,,,,,,,,arctica
kolomona,smartweed,Acacia,kolomona,,,,,,,,,,Melampsora
Senna,Polygonum,koaia,Senna,,,,,,,,,,epitea
guadichaudii,minus,kolomona,guadichaudii,,,,,,,,,,Melampsora
niyoron,procerum,Senna,niyoron,,,,,,,,,,farlowii
tauanave,Acacia,guadichaudii,tauanave,,,,,,,,,,Melampsora
galu,koai,niyoron,galu,,,,,,,,,,medusae
kalau,Acacia,tauanave,kalau,,,,,,,,,,Melampsora
ikoik,koaia,galu,ikoik,,,,,,,,,,medusae
ikoak,kolomona,kalau,ikoak,,,,,,,,,,f.sp
anau,Senna,ikoik,anau,,,,,,,,,,tremuloidisMelampsora
Cordia,guadichaudii,ikoak,Cordia,,,,,,,,,,occidentalis
subcordata,niyoron,anau,subcordata,,,,,,,,,,Melampsora
kukui,tauanave,Cordia,kukui,,,,,,,,,,paradoxa
lama,galu,subcordata,lama,,,,,,,,,,Melampsora
lumbang,kalau,kukui,lumbang,,,,,,,,,,populnea
sakan,ikoik,lama,sakan,,,,,,,,,,Melampsorella
raguar,ikoak,lumbang,raguar,,,,,,,,,,caryophyllacearum
candlenut,anau,sakan,candlenut,,,,,,,,,,Melanconis
tree,Cordia,raguar,tree,,,,,,,,,,betulina
Aleurites,subcordata,candlenut,Aleurites,,,,,,,,,,Melanconis
moluccana,kukui,tree,moluccana,,,,,,,,,,juglandis
lablab,lama,Aleurites,lablab,,,,,,,,,,Meria
Lablab,lumbang,moluccana,Lablab,,,,,,,,,,laricis
purpureus,sakan,lablab,purpureus,,,,,,,,,,Metarhizium
lemongrass,raguar,Lablab,lemongrass,,,,,,,,,,anisopliae
Cymbopogon,candlenut,purpureus,Cymbopogon,,,,,,,,,,Microdochium
citratus,tree,lemongrass,citratus,,,,,,,,,,nivale
limpograss,Aleurites,Cymbopogon,limpograss,,,,,,,,,,Microsphaera
Hemarthria,moluccana,citratus,Hemarthria,,,,,,,,,,penicillata
altissima,lablab,limpograss,altissima,,,,,,,,,,Microsphaera
Bigalta,Lablab,Hemarthria,Bigalta,,,,,,,,,,vaccinii
lippia,purpureus,altissima,lippia,,,,,,,,,,Microstroma
Lippia,lemongrass,Bigalta,Lippia,,,,,,,,,,juglandis
nodiflora,Cymbopogon,lippia,nodiflora,,,,,,,,,,Monilinia
loulu,citratus,Lippia,loulu,,,,,,,,,,fructicola
palm,limpograss,nodiflora,palm,,,,,,,,,,Monilinia
Pritchardia,Hemarthria,loulu,Pritchardia,,,,,,,,,,laxa
Hawaiian,altissima,palm,Hawaiian,,,,,,,,,,Monilinia
cotton,Bigalta,Pritchardia,cotton,,,,,,,,,,oxycocci
Gossypium,lippia,Hawaiian,Gossypium,,,,,,,,,,Monilinia
tomentosum,Lippia,cotton,tomentosum,,,,,,,,,,vaccinii-corymbosi
Macarthur,nodiflora,Gossypium,Macarthur,,,,,,,,,,Monilochaetes
palm,loulu,tomentosum,palm,,,,,,,,,,infuscans
Ptychosperma,palm,Macarthur,Ptychosperma,,,,,,,,,,Monochaetia
macarthurii,Pritchardia,palm,macarthurii,,,,,,,,,,monochaeta
mahogany,Hawaiian,Ptychosperma,mahogany,,,,,,,,,,Morchella
Swietenia,cotton,macarthurii,Swietenia,,,,,,,,,,esculenta
mahagoni,Gossypium,mahogany,mahagoni,,,,,,,,,,Morchella
mahogany,tomentosum,Swietenia,mahogany,,,,,,,,,,vulgaris
broad,Macarthur,mahagoni,broad,,,,,,,,,,Mucor
leaved,palm,mahogany,leaved,,,,,,,,,,hiemalis
Swietenia,Ptychosperma,broad,Swietenia,,,,,,,,,,Mycoleptodiscus
macrophylla,macarthurii,leaved,macrophylla,,,,,,,,,,terrestris
makai,mahogany,Swietenia,makai,,,,,,,,,,Mycosarcoma
Scirpus,Swietenia,macrophylla,Scirpus,,,,,,,,,,maydis
maritimus,mahagoni,makai,maritimus,,,,,,,,,,Mycosphaerella
paludosus,mahogany,Scirpus,paludosus,,,,,,,,,,alocasiae
mamane,broad,maritimus,mamane,,,,,,,,,,Mycosphaerella
Sophora,leaved,paludosus,Sophora,,,,,,,,,,cerasella
